Asset Manager,Company,Year,Ticker,Meeting Date,Meeting Type,Security ID,# Management Proposals,Proposal,Bucket,Mgt Rec,Vote,TICKER,NAME,CNTRY_OF_DOMICILE
RBC Global Asset management,Gome Electrical Appliances Holdings Ltd,2015,493,6/24/2015,Annual,G3978C124,9,Approve Issuance of Equity or Equity-Linked Securities without Preemptive Rights,,For,Against,493 HK,GOME ELECTRICAL APPLIANCES,CN
RBC Global Asset management,Gome Electrical Appliances Holdings Ltd,2015,493,6/24/2015,Annual,G3978C124,10,Authorize Repurchase of Issued Share Capital,,For,For,493 HK,GOME ELECTRICAL APPLIANCES,CN
RBC Global Asset management,Gome Electrical Appliances Holdings Ltd,2015,493,6/24/2015,Special,G3978C124,1,Approve 2016 Pengrun Lease Agreement and Issuance of Consideration Shares Under the 2016 Pengrun Lease Agreement,,For,Against,493 HK,GOME ELECTRICAL APPLIANCES,CN
RBC Global Asset management,Mitsubishi Motors Corp.,2015,7211,6/24/2015,Annual,J44131167,1,Approve Allocation of Income with a Final Dividend of JPY 8.5,,For,For,7211 JP,MITSUBISHI MOTORS CORP,JP
RBC Global Asset management,Mitsubishi Motors Corp.,2015,7211,6/24/2015,Annual,J44131167,2,Amend Articles to Indemnify Directors - Indemnify Statutory Auditors,,For,For,7211 JP,MITSUBISHI MOTORS CORP,JP
RBC Global Asset management,Mitsubishi Motors Corp.,2015,7211,6/24/2015,Annual,J44131167,3.1,Elect Director Masuko Osamu,DIRECTOR,For,For,7211 JP,MITSUBISHI MOTORS CORP,JP
RBC Global Asset management,Mitsubishi Motors Corp.,2015,7211,6/24/2015,Annual,J44131167,3.2,Elect Director Aikawa Tetsuro,DIRECTOR,For,For,7211 JP,MITSUBISHI MOTORS CORP,JP
RBC Global Asset management,Mitsubishi Motors Corp.,2015,7211,6/24/2015,Annual,J44131167,3.3,Elect Director Harunari Hiroshi,DIRECTOR,For,For,7211 JP,MITSUBISHI MOTORS CORP,JP
RBC Global Asset management,Mitsubishi Motors Corp.,2015,7211,6/24/2015,Annual,J44131167,3.4,Elect Director Nakao Ryugo,DIRECTOR,For,For,7211 JP,MITSUBISHI MOTORS CORP,JP
RBC Global Asset management,Mitsubishi Motors Corp.,2015,7211,6/24/2015,Annual,J44131167,3.5,Elect Director Uesugi Gayu,DIRECTOR,For,For,7211 JP,MITSUBISHI MOTORS CORP,JP
RBC Global Asset management,Mitsubishi Motors Corp.,2015,7211,6/24/2015,Annual,J44131167,3.6,Elect Director Aoto Shuichi,DIRECTOR,For,For,7211 JP,MITSUBISHI MOTORS CORP,JP
RBC Global Asset management,Mitsubishi Motors Corp.,2015,7211,6/24/2015,Annual,J44131167,3.7,Elect Director Tabata Yutaka,DIRECTOR,For,For,7211 JP,MITSUBISHI MOTORS CORP,JP
RBC Global Asset management,Mitsubishi Motors Corp.,2015,7211,6/24/2015,Annual,J44131167,3.8,Elect Director Hattori Toshihiko,DIRECTOR,For,For,7211 JP,MITSUBISHI MOTORS CORP,JP
RBC Global Asset management,Mitsubishi Motors Corp.,2015,7211,6/24/2015,Annual,J44131167,3.9,Elect Director Izumisawa Seiji,DIRECTOR,For,For,7211 JP,MITSUBISHI MOTORS CORP,JP
RBC Global Asset management,Mitsubishi Motors Corp.,2015,7211,6/24/2015,Annual,J44131167,3.1,Elect Director Ando Takeshi,DIRECTOR,For,For,7211 JP,MITSUBISHI MOTORS CORP,JP
RBC Global Asset management,Mitsubishi Motors Corp.,2015,7211,6/24/2015,Annual,J44131167,3.11,Elect Director Sasaki Mikio,DIRECTOR,For,For,7211 JP,MITSUBISHI MOTORS CORP,JP
RBC Global Asset management,Mitsubishi Motors Corp.,2015,7211,6/24/2015,Annual,J44131167,3.12,Elect Director Sakamoto Harumi,DIRECTOR,For,For,7211 JP,MITSUBISHI MOTORS CORP,JP
RBC Global Asset management,Mitsubishi Motors Corp.,2015,7211,6/24/2015,Annual,J44131167,3.13,Elect Director Miyanaga Shunichi,DIRECTOR,For,For,7211 JP,MITSUBISHI MOTORS CORP,JP
RBC Global Asset management,Mitsubishi Motors Corp.,2015,7211,6/24/2015,Annual,J44131167,3.14,Elect Director Niinami Takeshi,DIRECTOR,For,For,7211 JP,MITSUBISHI MOTORS CORP,JP
RBC Global Asset management,Mitsubishi Motors Corp.,2015,7211,6/24/2015,Annual,J44131167,4.1,Appoint Statutory Auditor Nakamura Yoshikazu,,For,For,7211 JP,MITSUBISHI MOTORS CORP,JP
RBC Global Asset management,Mitsubishi Motors Corp.,2015,7211,6/24/2015,Annual,J44131167,4.2,Appoint Statutory Auditor Takeoka Yaeko,,For,For,7211 JP,MITSUBISHI MOTORS CORP,JP
RBC Global Asset management,Fujitsu Ltd.,2015,6702,6/22/2015,Annual,J15708159,1,Amend Articles to Clarify Director Authority on Shareholder Meetings - Amend Provisions on Director Titles - Indemnify Directors - Indemnify Statutory Auditors,,For,For,6702 JP,FUJITSU LTD,JP
RBC Global Asset management,Fujitsu Ltd.,2015,6702,6/22/2015,Annual,J15708159,2.1,Elect Director Yamamoto Masami,DIRECTOR,For,For,6702 JP,FUJITSU LTD,JP
RBC Global Asset management,Fujitsu Ltd.,2015,6702,6/22/2015,Annual,J15708159,2.2,Elect Director Fujita Masami,DIRECTOR,For,For,6702 JP,FUJITSU LTD,JP
RBC Global Asset management,Fujitsu Ltd.,2015,6702,6/22/2015,Annual,J15708159,2.3,Elect Director Taniguchi Norihiko,DIRECTOR,For,For,6702 JP,FUJITSU LTD,JP
RBC Global Asset management,Fujitsu Ltd.,2015,6702,6/22/2015,Annual,J15708159,2.4,Elect Director Mazuka Michiyoshi,DIRECTOR,For,For,6702 JP,FUJITSU LTD,JP
RBC Global Asset management,Fujitsu Ltd.,2015,6702,6/22/2015,Annual,J15708159,2.5,Elect Director Furukawa Tatsuzumi,DIRECTOR,For,For,6702 JP,FUJITSU LTD,JP
RBC Global Asset management,Fujitsu Ltd.,2015,6702,6/22/2015,Annual,J15708159,2.6,Elect Director Suda Miyako,DIRECTOR,For,For,6702 JP,FUJITSU LTD,JP
RBC Global Asset management,Fujitsu Ltd.,2015,6702,6/22/2015,Annual,J15708159,2.7,Elect Director Yokota Jun,DIRECTOR,For,For,6702 JP,FUJITSU LTD,JP
RBC Global Asset management,Fujitsu Ltd.,2015,6702,6/22/2015,Annual,J15708159,2.8,Elect Director Tanaka Tatsuya,DIRECTOR,For,For,6702 JP,FUJITSU LTD,JP
RBC Global Asset management,Fujitsu Ltd.,2015,6702,6/22/2015,Annual,J15708159,2.9,Elect Director Tsukano Hidehiro,DIRECTOR,For,For,6702 JP,FUJITSU LTD,JP
RBC Global Asset management,Fujitsu Ltd.,2015,6702,6/22/2015,Annual,J15708159,2.1,Elect Director Duncan Tait,DIRECTOR,For,For,6702 JP,FUJITSU LTD,JP
RBC Global Asset management,Fujitsu Ltd.,2015,6702,6/22/2015,Annual,J15708159,2.11,Elect Director Mukai Chiaki,DIRECTOR,For,For,6702 JP,FUJITSU LTD,JP
RBC Global Asset management,Fujitsu Ltd.,2015,6702,6/22/2015,Annual,J15708159,2.12,Elect Director Abe Atsushi,DIRECTOR,For,For,6702 JP,FUJITSU LTD,JP
RBC Global Asset management,Fujitsu Ltd.,2015,6702,6/22/2015,Annual,J15708159,3,Appoint Statutory Auditor Hatsukawa Koji,,For,For,6702 JP,FUJITSU LTD,JP
RBC Global Asset management,Nitto Denko Corp.,2015,6988,6/19/2015,Annual,J58472119,1,Approve Allocation of Income with a Final Dividend of JPY 65,,For,For,6988 JP,NITTO DENKO CORP,JP
RBC Global Asset management,Nitto Denko Corp.,2015,6988,6/19/2015,Annual,J58472119,2,Approve Annual Bonus Payment to Directors,,For,For,6988 JP,NITTO DENKO CORP,JP
RBC Global Asset management,Nitto Denko Corp.,2015,6988,6/19/2015,Annual,J58472119,3.1,Elect Director Nagira Yukio,DIRECTOR,For,For,6988 JP,NITTO DENKO CORP,JP
RBC Global Asset management,Nitto Denko Corp.,2015,6988,6/19/2015,Annual,J58472119,3.2,Elect Director Takasaki Hideo,DIRECTOR,For,For,6988 JP,NITTO DENKO CORP,JP
RBC Global Asset management,Nitto Denko Corp.,2015,6988,6/19/2015,Annual,J58472119,3.3,Elect Director Takeuchi Toru,DIRECTOR,For,For,6988 JP,NITTO DENKO CORP,JP
RBC Global Asset management,Nitto Denko Corp.,2015,6988,6/19/2015,Annual,J58472119,3.4,Elect Director Umehara Toshiyuki,DIRECTOR,For,For,6988 JP,NITTO DENKO CORP,JP
RBC Global Asset management,Nitto Denko Corp.,2015,6988,6/19/2015,Annual,J58472119,3.5,Elect Director Nishioka Tsutomu,DIRECTOR,For,For,6988 JP,NITTO DENKO CORP,JP
RBC Global Asset management,Nitto Denko Corp.,2015,6988,6/19/2015,Annual,J58472119,3.6,Elect Director Nakahira Yasushi,DIRECTOR,For,For,6988 JP,NITTO DENKO CORP,JP
RBC Global Asset management,Nitto Denko Corp.,2015,6988,6/19/2015,Annual,J58472119,3.7,Elect Director Furuse Yoichiro,DIRECTOR,For,For,6988 JP,NITTO DENKO CORP,JP
RBC Global Asset management,Nitto Denko Corp.,2015,6988,6/19/2015,Annual,J58472119,3.8,Elect Director Mizukoshi Koshi,DIRECTOR,For,For,6988 JP,NITTO DENKO CORP,JP
RBC Global Asset management,Nitto Denko Corp.,2015,6988,6/19/2015,Annual,J58472119,3.9,Elect Director Hatchoji Takashi,DIRECTOR,For,For,6988 JP,NITTO DENKO CORP,JP
RBC Global Asset management,Nitto Denko Corp.,2015,6988,6/19/2015,Annual,J58472119,4.1,Appoint Statutory Auditor Kanzaki Masami,,For,For,6988 JP,NITTO DENKO CORP,JP
RBC Global Asset management,Nitto Denko Corp.,2015,6988,6/19/2015,Annual,J58472119,4.2,Appoint Statutory Auditor Toyoda Masakazu,,For,For,6988 JP,NITTO DENKO CORP,JP
RBC Global Asset management,Nitto Denko Corp.,2015,6988,6/19/2015,Annual,J58472119,5,Approve Aggregate Compensation Ceiling for Directors,,For,For,6988 JP,NITTO DENKO CORP,JP
RBC Global Asset management,Nitto Denko Corp.,2015,6988,6/19/2015,Annual,J58472119,6,Approve Deep Discount Stock Option Plan,,For,For,6988 JP,NITTO DENKO CORP,JP
RBC Global Asset management,Alacer Gold Corp.,2015,ASR,10/6/2015,Annual/Special,10679108,1.1,Elect Director Rodney P. Antal,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Alacer Gold Corp.,2015,ASR,10/6/2015,Annual/Special,10679108,1.2,Elect Director Thomas R. Bates Jr.,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Alacer Gold Corp.,2015,ASR,10/6/2015,Annual/Special,10679108,1.3,Elect Director Edward C. Dowling Jr.,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Alacer Gold Corp.,2015,ASR,10/6/2015,Annual/Special,10679108,1.4,Elect Director Richard P. Graff,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Alacer Gold Corp.,2015,ASR,10/6/2015,Annual/Special,10679108,1.5,Elect Director Anna Kolonchina,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Alacer Gold Corp.,2015,ASR,10/6/2015,Annual/Special,10679108,1.6,Elect Director Alan P. Krusi,DIRECTOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Alacer Gold Corp.,2015,ASR,10/6/2015,Annual/Special,10679108,2,Ratify PricewaterhouseCoopers LLP as Auditors,AUDITOR,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Alacer Gold Corp.,2015,ASR,10/6/2015,Annual/Special,10679108,3,Advisory Vote on Executive Compensation Approach,SAY_ON_PAY,For,For,#N/A Invalid Security,#N/A Invalid Security,#N/A Invalid Security
RBC Global Asset management,Dundee Corporation,2015,DC.A,9/6/2015,Annual,264901109,1,Approve PricewaterhouseCoopers LLP as Auditors and Authorize Board to Fix Their Remuneration,AUDITOR,For,For,DC/A CN,DUNDEE CORP -CL A,CA
RBC Global Asset management,Dundee Corporation,2015,DC.A,9/6/2015,Annual,264901109,2.1,Elect Director Virginia Gambale,DIRECTOR,For,For,DC/A CN,DUNDEE CORP -CL A,CA
RBC Global Asset management,Dundee Corporation,2015,DC.A,9/6/2015,Annual,264901109,2.2,Elect Director Daniel Goodman,DIRECTOR,For,For,DC/A CN,DUNDEE CORP -CL A,CA
RBC Global Asset management,Dundee Corporation,2015,DC.A,9/6/2015,Annual,264901109,2.3,Elect Director David Goodman,DIRECTOR,For,For,DC/A CN,DUNDEE CORP -CL A,CA
RBC Global Asset management,Dundee Corporation,2015,DC.A,9/6/2015,Annual,264901109,2.4,Elect Director Mark Goodman,DIRECTOR,For,For,DC/A CN,DUNDEE CORP -CL A,CA
RBC Global Asset management,Dundee Corporation,2015,DC.A,9/6/2015,Annual,264901109,2.5,Elect Director Ned Goodman,DIRECTOR,For,For,DC/A CN,DUNDEE CORP -CL A,CA
RBC Global Asset management,Dundee Corporation,2015,DC.A,9/6/2015,Annual,264901109,2.6,Elect Director Harold (Sonny) Gordon,DIRECTOR,For,For,DC/A CN,DUNDEE CORP -CL A,CA
RBC Global Asset management,Dundee Corporation,2015,DC.A,9/6/2015,Annual,264901109,2.7,Elect Director Ellis Jacob,DIRECTOR,For,For,DC/A CN,DUNDEE CORP -CL A,CA
RBC Global Asset management,Dundee Corporation,2015,DC.A,9/6/2015,Annual,264901109,2.8,Elect Director Frederick H. Lowy,DIRECTOR,For,For,DC/A CN,DUNDEE CORP -CL A,CA
RBC Global Asset management,Dundee Corporation,2015,DC.A,9/6/2015,Annual,264901109,2.9,Elect Director Garth A. C. MacRae,DIRECTOR,For,For,DC/A CN,DUNDEE CORP -CL A,CA
RBC Global Asset management,Dundee Corporation,2015,DC.A,9/6/2015,Annual,264901109,2.1,Elect Director Robert McLeish,DIRECTOR,For,For,DC/A CN,DUNDEE CORP -CL A,CA
RBC Global Asset management,Dundee Corporation,2015,DC.A,9/6/2015,Annual,264901109,2.11,Elect Director A. Murray Sinclair,DIRECTOR,For,For,DC/A CN,DUNDEE CORP -CL A,CA
RBC Global Asset management,Dundee Corporation,2015,DC.A,9/6/2015,Annual,264901109,2.12,Elect Director Jeremy Soames,DIRECTOR,For,For,DC/A CN,DUNDEE CORP -CL A,CA
RBC Global Asset management,Dundee Corporation,2015,DC.A,9/6/2015,Annual,264901109,2.13,Elect Director K. Barry Sparks,DIRECTOR,For,For,DC/A CN,DUNDEE CORP -CL A,CA
RBC Global Asset management,Advantage Oil & Gas Ltd.,2015,AAV,5/27/2015,Annual/Special,00765F101,1,Fix Number of Directors at Six,BOARD_STRUCTURE,For,For,AAV CN,ADVANTAGE OIL & GAS LTD,CA
RBC Global Asset management,Advantage Oil & Gas Ltd.,2015,AAV,5/27/2015,Annual/Special,00765F101,2.1,Elect Director Stephen E. Balog,DIRECTOR,For,For,AAV CN,ADVANTAGE OIL & GAS LTD,CA
RBC Global Asset management,Advantage Oil & Gas Ltd.,2015,AAV,5/27/2015,Annual/Special,00765F101,2.2,Elect Director Paul G. Haggis,DIRECTOR,For,For,AAV CN,ADVANTAGE OIL & GAS LTD,CA
RBC Global Asset management,Advantage Oil & Gas Ltd.,2015,AAV,5/27/2015,Annual/Special,00765F101,2.3,Elect Director Andy J. Mah,DIRECTOR,For,For,AAV CN,ADVANTAGE OIL & GAS LTD,CA
RBC Global Asset management,Advantage Oil & Gas Ltd.,2015,AAV,5/27/2015,Annual/Special,00765F101,2.4,Elect Director Ronald A. McIntosh,DIRECTOR,For,For,AAV CN,ADVANTAGE OIL & GAS LTD,CA
RBC Global Asset management,Advantage Oil & Gas Ltd.,2015,AAV,5/27/2015,Annual/Special,00765F101,2.5,Elect Director Grant B. Fagerheim,DIRECTOR,For,For,AAV CN,ADVANTAGE OIL & GAS LTD,CA
RBC Global Asset management,Advantage Oil & Gas Ltd.,2015,AAV,5/27/2015,Annual/Special,00765F101,2.6,Elect Director Jill T. Angevine,DIRECTOR,For,For,AAV CN,ADVANTAGE OIL & GAS LTD,CA
RBC Global Asset management,Advantage Oil & Gas Ltd.,2015,AAV,5/27/2015,Annual/Special,00765F101,3,Approve PricewaterhouseCoopers LLP as Auditors and Authorize Board to Fix Their Remuneration,AUDITOR,For,For,AAV CN,ADVANTAGE OIL & GAS LTD,CA
RBC Global Asset management,Advantage Oil & Gas Ltd.,2015,AAV,5/27/2015,Annual/Special,00765F101,4,Re-approve Stock Option Plan,,For,Against,AAV CN,ADVANTAGE OIL & GAS LTD,CA
RBC Global Asset management,Advantage Oil & Gas Ltd.,2015,AAV,5/27/2015,Annual/Special,00765F101,5,Approve Restricted and Performance Award Incentive Plan,,For,Against,AAV CN,ADVANTAGE OIL & GAS LTD,CA
RBC Global Asset management,Advantage Oil & Gas Ltd.,2015,AAV,5/27/2015,Annual/Special,00765F101,6,Approve Shareholder Rights Plan,,For,For,AAV CN,ADVANTAGE OIL & GAS LTD,CA
RBC Global Asset management,Sierra Wireless Inc.,2015,SW,5/21/2015,Annual/Special,826516106,1.1,Elect Director Jason W. Cohenour,DIRECTOR,For,For,SW CN,SIERRA WIRELESS INC,CA
RBC Global Asset management,Sierra Wireless Inc.,2015,SW,5/21/2015,Annual/Special,826516106,1.2,Elect Director Gregory D. Aasen,DIRECTOR,For,For,SW CN,SIERRA WIRELESS INC,CA
RBC Global Asset management,Sierra Wireless Inc.,2015,SW,5/21/2015,Annual/Special,826516106,1.3,Elect Director Robin A. Abrams,DIRECTOR,For,For,SW CN,SIERRA WIRELESS INC,CA
RBC Global Asset management,Sierra Wireless Inc.,2015,SW,5/21/2015,Annual/Special,826516106,1.4,Elect Director Paul G. Cataford,DIRECTOR,For,For,SW CN,SIERRA WIRELESS INC,CA
RBC Global Asset management,Sierra Wireless Inc.,2015,SW,5/21/2015,Annual/Special,826516106,1.5,Elect Director Charles E. Levine,DIRECTOR,For,For,SW CN,SIERRA WIRELESS INC,CA
RBC Global Asset management,Sierra Wireless Inc.,2015,SW,5/21/2015,Annual/Special,826516106,1.6,Elect Director Thomas Sieber,DIRECTOR,For,For,SW CN,SIERRA WIRELESS INC,CA
RBC Global Asset management,Sierra Wireless Inc.,2015,SW,5/21/2015,Annual/Special,826516106,1.7,Elect Director Kent P. Thexton,DIRECTOR,For,For,SW CN,SIERRA WIRELESS INC,CA
RBC Global Asset management,Sierra Wireless Inc.,2015,SW,5/21/2015,Annual/Special,826516106,2,Approve KPMG LLP as Auditors and Authorize Board to Fix Their Remuneration,AUDITOR,For,For,SW CN,SIERRA WIRELESS INC,CA
RBC Global Asset management,Sierra Wireless Inc.,2015,SW,5/21/2015,Annual/Special,826516106,3,Approve Shareholder Rights Plan,,For,For,SW CN,SIERRA WIRELESS INC,CA
RBC Global Asset management,Sierra Wireless Inc.,2015,SW,5/21/2015,Annual/Special,826516106,4,Amend Restricted Share Unit Plan,,For,Against,SW CN,SIERRA WIRELESS INC,CA
RBC Global Asset management,NOK Corp.,2015,7240,6/25/2015,Annual,J54967104,1,Approve Allocation of Income with a Final Dividend of JPY 35,,For,For,7240 JP,NOK CORP,JP
RBC Global Asset management,NOK Corp.,2015,7240,6/25/2015,Annual,J54967104,2.1,Elect Director Tsuru Masato,DIRECTOR,For,For,7240 JP,NOK CORP,JP
RBC Global Asset management,NOK Corp.,2015,7240,6/25/2015,Annual,J54967104,2.2,Elect Director Doi Kiyoshi,DIRECTOR,For,For,7240 JP,NOK CORP,JP
RBC Global Asset management,NOK Corp.,2015,7240,6/25/2015,Annual,J54967104,2.3,Elect Director Iida Jiro,DIRECTOR,For,For,7240 JP,NOK CORP,JP
RBC Global Asset management,NOK Corp.,2015,7240,6/25/2015,Annual,J54967104,2.4,Elect Director Kuroki Yasuhiko,DIRECTOR,For,For,7240 JP,NOK CORP,JP
RBC Global Asset management,NOK Corp.,2015,7240,6/25/2015,Annual,J54967104,2.5,Elect Director Watanabe Akira,DIRECTOR,For,For,7240 JP,NOK CORP,JP
RBC Global Asset management,NOK Corp.,2015,7240,6/25/2015,Annual,J54967104,2.6,Elect Director Tsuru Tetsuji,DIRECTOR,For,For,7240 JP,NOK CORP,JP
RBC Global Asset management,NOK Corp.,2015,7240,6/25/2015,Annual,J54967104,2.7,Elect Director Kobayashi Toshifumi,DIRECTOR,For,For,7240 JP,NOK CORP,JP
RBC Global Asset management,NOK Corp.,2015,7240,6/25/2015,Annual,J54967104,2.8,Elect Director Hogen Kensaku,DIRECTOR,For,For,7240 JP,NOK CORP,JP
RBC Global Asset management,Fuji Electric Co. Ltd.,2015,6504,6/24/2015,Annual,J14112106,1.1,Elect Director Kitazawa Michihiro,DIRECTOR,For,For,6504 JP,FUJI ELECTRIC CO LTD,JP
RBC Global Asset management,Fuji Electric Co. Ltd.,2015,6504,6/24/2015,Annual,J14112106,1.2,Elect Director Okuno Yoshio,DIRECTOR,For,For,6504 JP,FUJI ELECTRIC CO LTD,JP
RBC Global Asset management,Fuji Electric Co. Ltd.,2015,6504,6/24/2015,Annual,J14112106,1.3,Elect Director Abe Michio,DIRECTOR,For,For,6504 JP,FUJI ELECTRIC CO LTD,JP
RBC Global Asset management,Fuji Electric Co. Ltd.,2015,6504,6/24/2015,Annual,J14112106,1.4,Elect Director Sugai Kenzo,DIRECTOR,For,For,6504 JP,FUJI ELECTRIC CO LTD,JP
RBC Global Asset management,Fuji Electric Co. Ltd.,2015,6504,6/24/2015,Annual,J14112106,1.5,Elect Director Eguchi Naoya,DIRECTOR,For,For,6504 JP,FUJI ELECTRIC CO LTD,JP
RBC Global Asset management,Fuji Electric Co. Ltd.,2015,6504,6/24/2015,Annual,J14112106,1.6,Elect Director Matsumoto Junichi,DIRECTOR,For,For,6504 JP,FUJI ELECTRIC CO LTD,JP
RBC Global Asset management,Fuji Electric Co. Ltd.,2015,6504,6/24/2015,Annual,J14112106,1.7,Elect Director Kurokawa Hiroaki,DIRECTOR,For,For,6504 JP,FUJI ELECTRIC CO LTD,JP
RBC Global Asset management,Fuji Electric Co. Ltd.,2015,6504,6/24/2015,Annual,J14112106,1.8,Elect Director Suzuki Motoyuki,DIRECTOR,For,For,6504 JP,FUJI ELECTRIC CO LTD,JP
RBC Global Asset management,Fuji Electric Co. Ltd.,2015,6504,6/24/2015,Annual,J14112106,1.9,Elect Director Sako Mareto,DIRECTOR,For,For,6504 JP,FUJI ELECTRIC CO LTD,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,1,Approve Allocation of Income with a Final Dividend of JPY 9,,For,For,1605 JP,INPEX CORP,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,2,Amend Articles to Indemnify Directors - Indemnify Statutory Auditors,,For,For,1605 JP,INPEX CORP,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,3.1,Elect Director Kuroda Naoki,DIRECTOR,For,For,1605 JP,INPEX CORP,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,3.2,Elect Director Kitamura Toshiaki,DIRECTOR,For,For,1605 JP,INPEX CORP,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,3.3,Elect Director Yui Seiji,DIRECTOR,For,For,1605 JP,INPEX CORP,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,3.4,Elect Director Sano Masaharu,DIRECTOR,For,For,1605 JP,INPEX CORP,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,3.5,Elect Director Sugaya Shunichiro,DIRECTOR,For,For,1605 JP,INPEX CORP,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,3.6,Elect Director Murayama Masahiro,DIRECTOR,For,For,1605 JP,INPEX CORP,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,3.7,Elect Director Ito Seiya,DIRECTOR,For,For,1605 JP,INPEX CORP,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,3.8,Elect Director Tanaka Wataru,DIRECTOR,For,For,1605 JP,INPEX CORP,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,3.9,Elect Director Ikeda Takahiko,DIRECTOR,For,For,1605 JP,INPEX CORP,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,3.1,Elect Director Kurasawa Yoshikazu,DIRECTOR,For,For,1605 JP,INPEX CORP,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,3.11,Elect Director Sato Hiroshi,DIRECTOR,For,For,1605 JP,INPEX CORP,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,3.12,Elect Director Kagawa Yoshiyuki,DIRECTOR,For,For,1605 JP,INPEX CORP,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,3.13,Elect Director Kato Seiji,DIRECTOR,For,For,1605 JP,INPEX CORP,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,3.14,Elect Director Adachi Hiroji,DIRECTOR,For,For,1605 JP,INPEX CORP,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,3.15,Elect Director Okada Yasuhiko,DIRECTOR,For,For,1605 JP,INPEX CORP,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,4.1,Appoint Statutory Auditor Yamamoto Kazuo,,For,For,1605 JP,INPEX CORP,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,4.2,Appoint Statutory Auditor Toyama Hideyuki,,For,For,1605 JP,INPEX CORP,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,4.3,Appoint Statutory Auditor Sumiya Koji,,For,Against,1605 JP,INPEX CORP,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,4.4,Appoint Statutory Auditor Yamashita Michiro,,For,Against,1605 JP,INPEX CORP,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,4.5,Appoint Statutory Auditor Funai Masaru,,For,For,1605 JP,INPEX CORP,JP
RBC Global Asset management,Inpex Corporation,2015,1605,6/24/2015,Annual,J2467E101,5,Approve Annual Bonus Payment to Directors,,For,For,1605 JP,INPEX CORP,JP
RBC Global Asset management,Kinden Corp.,2015,1944,6/24/2015,Annual,J33093105,1,Approve Allocation of Income with a Final Dividend of JPY 13,,For,For,1944 JP,KINDEN CORP,JP
RBC Global Asset management,Kinden Corp.,2015,1944,6/24/2015,Annual,J33093105,2,Approve Annual Bonus Payment to Directors,,For,For,1944 JP,KINDEN CORP,JP
RBC Global Asset management,Kinden Corp.,2015,1944,6/24/2015,Annual,J33093105,3.1,Elect Director Saito Norihiko,DIRECTOR,For,For,1944 JP,KINDEN CORP,JP
RBC Global Asset management,Kinden Corp.,2015,1944,6/24/2015,Annual,J33093105,3.2,Elect Director Maeda Yukikazu,DIRECTOR,For,For,1944 JP,KINDEN CORP,JP
RBC Global Asset management,Kinden Corp.,2015,1944,6/24/2015,Annual,J33093105,3.3,Elect Director Kawaguchi Mitsunori,DIRECTOR,For,For,1944 JP,KINDEN CORP,JP
